indicator,iso3,year,value,ci_lo,ci_hi
wgi.voice_accountability,DMA,2012,72.9137589,64.8625964,80.9649213
wgi.voice_accountability,DMA,2013,72.8030644,64.751902,80.8542268
wgi.voice_accountability,DMA,2014,72.8483223,64.7971599,80.8994848
wgi.voice_accountability,DMA,2015,66.3656612,60.4240598,72.3072626
wgi.voice_accountability,DMA,2016,66.3628135,60.4229396,72.3026875
wgi.voice_accountability,DMA,2017,66.1051682,60.1652942,72.0450421
wgi.voice_accountability,DMA,2018,64.4290528,57.6641728,71.1939328
wgi.voice_accountability,DMA,2019,63.977135,57.212255,70.742015
wgi.voice_accountability,DMA,2020,62.7273558,55.9624758,69.4922358
wgi.voice_accountability,DMA,2021,62.5675266,55.8000947,69.3349585
wgi.voice_accountability,DMA,2022,62.4245137,55.6570819,69.1919456
wgi.voice_accountability,DMA,2023,62.1513699,55.383938,68.9188018
wgi.voice_accountability,DMA,2024,63.4970873,56.7296554,70.2645191
wgi.voice_accountability,DNK,1996,85.7511117,80.2064527,91.2957707
wgi.voice_accountability,DNK,1998,85.6266638,80.0820048,91.1713227
wgi.voice_accountability,DNK,2000,86.0777677,80.5953685,91.5601668
wgi.voice_accountability,DNK,2002,87.0867074,81.8088528,92.3645619
wgi.voice_accountability,DNK,2003,87.562355,82.2845005,92.8402096
wgi.voice_accountability,DNK,2004,87.2407083,81.9628537,92.5185628
wgi.voice_accountability,DNK,2005,86.7945978,81.5167433,92.0724524
wgi.voice_accountability,DNK,2006,88.3775282,83.1129125,93.6421439
wgi.voice_accountability,DNK,2007,87.2727221,82.0081064,92.5373378
wgi.voice_accountability,DNK,2008,88.2666482,83.0020325,93.5312638
wgi.voice_accountability,DNK,2009,88.6536615,83.3890458,93.9182771
wgi.voice_accountability,DNK,2010,87.5410475,82.2764318,92.8056632
wgi.voice_accountability,DNK,2011,87.5483828,82.2837671,92.8129985
wgi.voice_accountability,DNK,2012,89.1101001,84.5916156,93.6285847
wgi.voice_accountability,DNK,2013,88.7377959,84.2193114,93.2562805
wgi.voice_accountability,DNK,2014,86.3617245,81.84324,90.8802091
wgi.voice_accountability,DNK,2015,88.4046798,83.8861952,92.9231644
wgi.voice_accountability,DNK,2016,88.3687787,83.8502941,92.8872633
wgi.voice_accountability,DNK,2017,86.5174407,82.1305433,90.904338
wgi.voice_accountability,DNK,2018,88.0316703,83.3420726,92.7212679
wgi.voice_accountability,DNK,2019,88.1418817,83.452284,92.8314793
wgi.voice_accountability,DNK,2020,89.6133247,84.923727,94.3029223
wgi.voice_accountability,DNK,2021,90.3144289,85.6248312,95.0040265
wgi.voice_accountability,DNK,2022,90.3305977,85.641,95.0201953
wgi.voice_accountability,DNK,2023,90.4768537,85.7426773,95.2110302
wgi.voice_accountability,DNK,2024,90.0154146,85.2812381,94.7495911
wgi.voice_accountability,DOM,1996,52.9790155,47.4108419,58.5471891
wgi.voice_accountability,DOM,1998,52.0285989,46.4604253,57.5967724
wgi.voice_accountability,DOM,2000,54.3146217,48.7464481,59.8827953
wgi.voice_accountability,DOM,2002,56.5674913,51.5838606,61.551122
wgi.voice_accountability,DOM,2003,54.9531195,50.0759232,59.8303158
wgi.voice_accountability,DOM,2004,56.5500886,51.6970142,61.403163
wgi.voice_accountability,DOM,2005,56.5273109,51.6742365,61.3803853
wgi.voice_accountability,DOM,2006,58.4132496,53.5704754,63.2560237
wgi.voice_accountability,DOM,2007,57.8597998,53.0741065,62.6454932
wgi.voice_accountability,DOM,2008,57.5743535,52.7886602,62.3600468
wgi.voice_accountability,DOM,2009,57.5210234,52.7353301,62.3067167
wgi.voice_accountability,DOM,2010,57.4392693,52.653576,62.2249626
wgi.voice_accountability,DOM,2011,56.4884116,52.2836906,60.6931325
wgi.voice_accountability,DOM,2012,57.7259233,53.5212024,61.9306443
wgi.voice_accountability,DOM,2013,56.6031089,52.3983879,60.8078298
wgi.voice_accountability,DOM,2014,57.6504263,53.4457054,61.8551473
wgi.voice_accountability,DOM,2015,56.633509,52.428788,60.8382299
wgi.voice_accountability,DOM,2016,56.5518283,52.3471074,60.7565493
wgi.voice_accountability,DOM,2017,56.3875797,52.1828588,60.5923007
wgi.voice_accountability,DOM,2018,56.2310882,51.7621042,60.7000723
wgi.voice_accountability,DOM,2019,56.9085693,52.4395853,61.3775533
wgi.voice_accountability,DOM,2020,57.9585751,53.4739211,62.4432291
wgi.voice_accountability,DOM,2021,58.4208789,53.9362249,62.9055329
wgi.voice_accountability,DOM,2022,58.8978952,54.4132412,63.3825492
wgi.voice_accountability,DOM,2023,59.4494634,54.9258751,63.9730517
wgi.voice_accountability,DOM,2024,60.3698685,55.8462803,64.8934568
wgi.voice_accountability,DZA,1996,36.7305974,31.1624238,42.298771
wgi.voice_accountability,DZA,1998,32.4600373,26.8918637,38.0282109
wgi.voice_accountability,DZA,2000,35.4940693,30.1576811,40.8304574
wgi.voice_accountability,DZA,2002,39.8938835,35.1292841,44.6584828
wgi.voice_accountability,DZA,2003,38.3337693,33.614603,43.0529357
wgi.voice_accountability,DZA,2004,43.30096,39.3189197,47.2830002
wgi.voice_accountability,DZA,2005,44.5179868,40.5678623,48.4681113
wgi.voice_accountability,DZA,2006,44.4848546,40.5350556,48.4346535
wgi.voice_accountability,DZA,2007,43.881066,40.0407521,47.7213798
wgi.voice_accountability,DZA,2008,43.2131185,39.3779136,47.0483234
wgi.voice_accountability,DZA,2009,41.8290672,37.9938623,45.6642721
wgi.voice_accountability,DZA,2010,41.3500065,37.0529652,45.6470479
wgi.voice_accountability,DZA,2011,41.3027988,37.0218405,45.5837571
wgi.voice_accountability,DZA,2012,42.1699894,37.8890311,46.4509477
wgi.voice_accountability,DZA,2013,42.3840553,37.9222403,46.8458703
wgi.voice_accountability,DZA,2014,44.1619792,39.7001642,48.6237942
wgi.voice_accountability,DZA,2015,44.1474398,39.6856248,48.6092549
wgi.voice_accountability,DZA,2016,43.2596418,38.7978268,47.7214568
wgi.voice_accountability,DZA,2017,43.0234808,38.5536146,47.4933469
wgi.voice_accountability,DZA,2018,41.1830888,36.3917177,45.9744599
wgi.voice_accountability,DZA,2019,38.3703951,33.5790239,43.1617662
wgi.voice_accountability,DZA,2020,38.1726659,33.3587131,42.9866188
wgi.voice_accountability,DZA,2021,38.5948417,34.3705968,42.8190867
wgi.voice_accountability,DZA,2022,38.0535965,33.8293515,42.2778415
wgi.voice_accountability,DZA,2023,38.4825878,34.2258529,42.7393226
wgi.voice_accountability,DZA,2024,38.4995232,34.2427883,42.756258
wgi.voice_accountability,ECU,1996,53.9942824,48.4306962,59.5578686
wgi.voice_accountability,ECU,1998,54.917943,49.3543568,60.4815292
wgi.voice_accountability,ECU,2000,50.7264207,45.1628345,56.2900069
wgi.voice_accountability,ECU,2002,54.3302304,49.4561163,59.2043446
wgi.voice_accountability,ECU,2003,54.9413701,50.0672559,59.8154842
wgi.voice_accountability,ECU,2004,54.376367,50.1482592,58.6044747
wgi.voice_accountability,ECU,2005,54.0173769,49.8274158,58.207338
wgi.voice_accountability,ECU,2006,54.4998715,50.3165439,58.6831992
wgi.voice_accountability,ECU,2007,55.9444587,51.8905585,59.998359
wgi.voice_accountability,ECU,2008,54.3667319,50.3128316,58.4206321
wgi.voice_accountability,ECU,2009,54.5185519,50.4646517,58.5724522
wgi.voice_accountability,ECU,2010,53.8542957,49.8003955,57.908196
wgi.voice_accountability,ECU,2011,53.6415057,49.5876055,57.695406
wgi.voice_accountability,ECU,2012,50.9033988,46.8300393,54.9767584
wgi.voice_accountability,ECU,2013,50.5885483,46.3838274,54.7932693
wgi.voice_accountability,ECU,2014,51.2998915,47.0951705,55.5046124
wgi.voice_accountability,ECU,2015,49.7402114,45.5354905,53.9449324
wgi.voice_accountability,ECU,2016,50.3441576,46.1394366,54.5488785
wgi.voice_accountability,ECU,2017,51.1405821,46.9358611,55.345303
wgi.voice_accountability,ECU,2018,54.0288726,49.5598885,58.4978566
wgi.voice_accountability,ECU,2019,54.3671397,49.8981556,58.8361237
wgi.voice_accountability,ECU,2020,54.0647929,49.5801389,58.5494469
wgi.voice_accountability,ECU,2021,55.5302221,51.0455681,60.0148761
wgi.voice_accountability,ECU,2022,55.2767755,50.7921215,59.7614295
wgi.voice_accountability,ECU,2023,54.6761706,50.1525823,59.1997589
wgi.voice_accountability,ECU,2024,55.0090172,50.4854289,59.5326055
wgi.voice_accountability,EGY,1996,36.7718472,31.2036736,42.3400208
wgi.voice_accountability,EGY,1998,36.2714161,30.7032425,41.8395897
wgi.voice_accountability,EGY,2000,35.3232537,29.9868656,40.6596419
wgi.voice_accountability,EGY,2002,37.5223662,32.7577669,42.2869655
wgi.voice_accountability,EGY,2003,37.2203748,32.5012084,41.9395411
wgi.voice_accountability,EGY,2004,37.5948003,33.61276,41.5768405
wgi.voice_accountability,EGY,2005,38.0478697,34.0977452,41.9979942
wgi.voice_accountability,EGY,2006,38.6190407,34.7784293,42.4596521
wgi.voice_accountability,EGY,2007,38.6088192,34.7682078,42.4494306
wgi.voice_accountability,EGY,2008,37.7735112,33.9328998,41.6141226
wgi.voice_accountability,EGY,2009,39.1521105,35.3166115,42.9876094
wgi.voice_accountability,EGY,2010,37.7646689,33.92917,41.6001679
wgi.voice_accountability,EGY,2011,39.0846366,35.2605878,42.9086854
wgi.voice_accountability,EGY,2012,43.2032033,39.6956888,46.7107179
wgi.voice_accountability,EGY,2013,37.8527134,34.3454247,41.3600022
wgi.voice_accountability,EGY,2014,35.7379315,32.2306427,39.2452202
wgi.voice_accountability,EGY,2015,34.5030031,30.9957143,38.0102918
wgi.voice_accountability,EGY,2016,33.3711731,29.4021792,37.3401671
wgi.voice_accountability,EGY,2017,33.5339603,29.5649664,37.5029542
wgi.voice_accountability,EGY,2018,30.133575,25.944622,34.3225279
wgi.voice_accountability,EGY,2019,29.3473772,25.1584242,33.5363301
wgi.voice_accountability,EGY,2020,29.0711441,24.8540892,33.2881991
wgi.voice_accountability,EGY,2021,27.8305747,23.6135198,32.0476297
wgi.voice_accountability,EGY,2022,28.2938498,24.0767949,32.5109048
wgi.voice_accountability,EGY,2023,28.799152,24.5493726,33.0489313
wgi.voice_accountability,EGY,2024,28.8341534,24.5843741,33.0839328
wgi.voice_accountability,ERI,1996,30.3371447,23.3023483,37.3719411
wgi.voice_accountability,ERI,1998,32.311996,25.2771996,39.3467924
wgi.voice_accountability,ERI,2000,25.2171591,18.6332898,31.8010283
wgi.voice_accountability,ERI,2002,20.0104031,14.4205475,25.6002588
wgi.voice_accountability,ERI,2003,19.6574864,14.0676308,25.2473421
wgi.voice_accountability,ERI,2004,22.3254171,17.7617359,26.8890983
wgi.voice_accountability,ERI,2005,19.2633479,14.9751278,23.551568
wgi.voice_accountability,ERI,2006,21.0503415,17.0301248,25.0705582
wgi.voice_accountability,ERI,2007,19.7511965,15.7309798,23.7714132
wgi.voice_accountability,ERI,2008,17.6672189,13.6470022,21.6874356
wgi.voice_accountability,ERI,2009,17.4261256,13.4059089,21.4463423
wgi.voice_accountability,ERI,2010,17.1520577,13.1318409,21.1722744
wgi.voice_accountability,ERI,2011,17.0409221,13.0207054,21.0611388
wgi.voice_accountability,ERI,2012,15.5240426,10.9782839,20.0698013
wgi.voice_accountability,ERI,2013,15.8422151,11.4611566,20.2232737
wgi.voice_accountability,ERI,2014,16.2465506,11.8654921,20.6276092
wgi.voice_accountability,ERI,2015,16.3717862,11.9907277,20.7528447
wgi.voice_accountability,ERI,2016,17.4426445,12.8671508,22.0181381
wgi.voice_accountability,ERI,2017,17.3543304,12.7788367,21.9298241
wgi.voice_accountability,ERI,2018,19.2923705,14.3702033,24.2145377
wgi.voice_accountability,ERI,2019,19.2121391,14.2899719,24.1343063
wgi.voice_accountability,ERI,2020,19.534836,14.5917096,24.4779624
wgi.voice_accountability,ERI,2021,19.2882242,14.3450977,24.2313506
wgi.voice_accountability,ERI,2022,19.6943729,14.7512465,24.6374994
wgi.voice_accountability,ERI,2023,18.3927233,13.4495969,23.3358498
wgi.voice_accountability,ERI,2024,16.7723692,11.8292427,21.7154956
wgi.voice_accountability,ESP,1996,78.4602311,72.9155721,84.0048901
wgi.voice_accountability,ESP,1998,78.7628964,73.2182374,84.3075554
wgi.voice_accountability,ESP,2000,79.1183265,73.6359273,84.6007256
wgi.voice_accountability,ESP,2002,79.4625672,74.1847126,84.7404217
wgi.voice_accountability,ESP,2003,77.7688478,72.4909933,83.0467024
wgi.voice_accountability,ESP,2004,78.4131214,73.1352669,83.690976
wgi.voice_accountability,ESP,2005,78.0992195,72.821365,83.3770741
wgi.voice_accountability,ESP,2006,78.6807415,73.4161258,83.9453572
wgi.voice_accountability,ESP,2007,79.8538266,74.8404609,84.8671923
wgi.voice_accountability,ESP,2008,80.8441804,75.8308147,85.8575461
wgi.voice_accountability,ESP,2009,80.0373752,75.0872565,84.9874939
wgi.voice_accountability,ESP,2010,79.0214764,74.0713578,83.9715951
wgi.voice_accountability,ESP,2011,77.2266435,72.9117146,81.5415723
wgi.voice_accountability,ESP,2012,77.6944412,73.2224258,82.1664567
wgi.voice_accountability,ESP,2013,74.6541486,70.1821332,79.1261641
wgi.voice_accountability,ESP,2014,75.3333607,70.8613453,79.8053762
wgi.voice_accountability,ESP,2015,76.0518361,71.5798207,80.5238516
wgi.voice_accountability,ESP,2016,76.0217564,71.5497409,80.4937718
wgi.voice_accountability,ESP,2017,75.6211296,71.2767983,79.9654609
wgi.voice_accountability,ESP,2018,75.3326711,70.6949649,79.9703774
wgi.voice_accountability,ESP,2019,75.9825578,71.3448515,80.6202641
wgi.voice_accountability,ESP,2020,77.1336317,72.4959255,81.771338
wgi.voice_accountability,ESP,2021,76.7746749,72.1369687,81.4123812
wgi.voice_accountability,ESP,2022,76.8995079,72.2618017,81.5372142
wgi.voice_accountability,ESP,2023,77.0174292,72.3366231,81.6982354
wgi.voice_accountability,ESP,2024,76.9498381,72.2690319,81.6306442
wgi.voice_accountability,EST,1996,73.2091396,67.2006122,79.2176671
wgi.voice_accountability,EST,1998,75.5108447,69.9426711,81.0790183
wgi.voice_accountability,EST,2000,75.5104509,69.9422773,81.0786245
wgi.voice_accountability,EST,2002,74.1950356,69.2282843,79.1617869
wgi.voice_accountability,EST,2003,75.1218099,70.2604411,79.9831787
wgi.voice_accountability,EST,2004,75.0547456,70.2355018,79.8739894
wgi.voice_accountability,EST,2005,75.2783591,70.4591153,80.097603
wgi.voice_accountability,EST,2006,74.8736929,70.064534,79.6828517
wgi.voice_accountability,EST,2007,75.0732282,70.2640693,79.8823871
wgi.voice_accountability,EST,2008,75.0821965,70.2730376,79.8913554
wgi.voice_accountability,EST,2009,75.7035961,70.8944372,80.512755
wgi.voice_accountability,EST,2010,76.4265679,71.617409,81.2357268
wgi.voice_accountability,EST,2011,77.7366747,73.5160668,81.9572827
wgi.voice_accountability,EST,2012,77.030108,72.8095001,81.250716
wgi.voice_accountability,EST,2013,76.8619213,72.6413134,81.0825293
wgi.voice_accountability,EST,2014,78.1604695,73.9398616,82.3810775
wgi.voice_accountability,EST,2015,78.8819589,74.6613509,83.1025668
wgi.voice_accountability,EST,2016,79.0334481,74.8128402,83.2540561
wgi.voice_accountability,EST,2017,79.5406913,75.3200833,83.7612992
wgi.voice_accountability,EST,2018,79.1000346,74.6119624,83.5881069
wgi.voice_accountability,EST,2019,81.518392,77.0303198,86.0064643
wgi.voice_accountability,EST,2020,81.6020224,77.242975,85.9610698
wgi.voice_accountability,EST,2021,81.4627954,77.103748,85.8218428
wgi.voice_accountability,EST,2022,81.6559703,77.296923,86.0150177
wgi.voice_accountability,EST,2023,81.3059013,76.9111226,85.70068
wgi.voice_accountability,EST,2024,81.6064996,77.2117208,86.0012783
wgi.voice_accountability,ETH,1996,35.3090487,29.7408751,40.8772223
wgi.voice_accountability,ETH,1998,35.5900092,30.0218356,41.1581828
wgi.voice_accountability,ETH,2000,35.235337,29.8989489,40.5717251
wgi.voice_accountability,ETH,2002,33.3907322,28.6261329,38.1553315
wgi.voice_accountability,ETH,2003,33.0315006,28.3123342,37.7506669
wgi.voice_accountability,ETH,2004,35.8565266,31.8047529,39.9083003
wgi.voice_accountability,ETH,2005,36.7788482,32.9235487,40.6341477
wgi.voice_accountability,ETH,2006,38.0316676,34.2831491,41.7801862
wgi.voice_accountability,ETH,2007,38.1013153,34.3527967,41.8498339
wgi.voice_accountability,ETH,2008,35.982527,32.2340084,39.7310456
wgi.voice_accountability,ETH,2009,35.3799513,31.6314327,39.1284699
wgi.voice_accountability,ETH,2010,34.9886166,31.2400981,38.7371352
wgi.voice_accountability,ETH,2011,34.6391777,31.1902212,38.0881342
wgi.voice_accountability,ETH,2012,34.8885007,31.1246149,38.6523864
wgi.voice_accountability,ETH,2013,33.6951985,29.9313127,37.4590842
wgi.voice_accountability,ETH,2014,34.0634123,30.2995266,37.8272981
wgi.voice_accountability,ETH,2015,33.8420636,30.0781778,37.6059493
wgi.voice_accountability,ETH,2016,33.4216416,29.5365983,37.3066848
wgi.voice_accountability,ETH,2017,32.8756777,28.9906344,36.7607209
wgi.voice_accountability,ETH,2018,36.3631326,32.2725261,40.4537391
wgi.voice_accountability,ETH,2019,39.0548474,34.9781222,43.1315726
wgi.voice_accountability,ETH,2020,38.68122,34.5926106,42.7698294
wgi.voice_accountability,ETH,2021,38.0877526,34.0336686,42.1418366
wgi.voice_accountability,ETH,2022,37.5210885,33.4670045,41.5751726
wgi.voice_accountability,ETH,2023,36.211169,32.1283896,40.2939484
wgi.voice_accountability,ETH,2024,35.1042066,31.0214272,39.1869859
wgi.voice_accountability,FIN,1996,85.514401,79.969742,91.05906
wgi.voice_accountability,FIN,1998,85.7120146,80.1673556,91.2566736
wgi.voice_accountability,FIN,2000,86.3089265,80.8265274,91.7913257
wgi.voice_accountability,FIN,2002,87.2647357,81.9868811,92.5425903
wgi.voice_accountability,FIN,2003,86.7083718,81.4305173,91.9862264
wgi.voice_accountability,FIN,2004,86.9487283,81.6708737,92.2265828
wgi.voice_accountability,FIN,2005,86.5615417,81.2836871,91.8393963
wgi.voice_accountability,FIN,2006,86.8399118,81.5752961,92.1045275
wgi.voice_accountability,FIN,2007,86.3480113,81.0833957,91.612627
wgi.voice_accountability,FIN,2008,86.4438532,81.1792375,91.7084689
wgi.voice_accountability,FIN,2009,86.1463617,80.881746,91.4109773
wgi.voice_accountability,FIN,2010,85.965876,80.7012603,91.2304917
wgi.voice_accountability,FIN,2011,86.4919991,81.2273834,91.7566147
wgi.voice_accountability,FIN,2012,88.6958512,84.1773667,93.2143358
wgi.voice_accountability,FIN,2013,87.6526679,83.1341833,92.1711524
wgi.voice_accountability,FIN,2014,87.455028,82.9365434,91.9735126
wgi.voice_accountability,FIN,2015,88.9116954,84.3932108,93.43018
wgi.voice_accountability,FIN,2016,88.5675667,84.0490822,93.0860513
wgi.voice_accountability,FIN,2017,88.2802004,83.893303,92.6670977
wgi.voice_accountability,FIN,2018,89.3360905,84.6464929,94.0256882
wgi.voice_accountability,FIN,2019,88.9448031,84.2552055,93.6344008
wgi.voice_accountability,FIN,2020,90.3688494,85.6792517,95.058447
wgi.voice_accountability,FIN,2021,90.3489508,85.6593532,95.0385484
wgi.voice_accountability,FIN,2022,90.2348906,85.5452929,94.9244882
wgi.voice_accountability,FIN,2023,89.1357028,84.4015263,93.8698793
wgi.voice_accountability,FIN,2024,89.2911196,84.5569431,94.0252961
wgi.voice_accountability,FJI,1996,57.8544948,50.8196984,64.8892912
wgi.voice_accountability,FJI,1998,58.9344212,51.8996248,65.9692176
wgi.voice_accountability,FJI,2000,50.2010292,43.1662328,57.2358256
wgi.voice_accountability,FJI,2002,57.6540178,50.6192214,64.6888142
wgi.voice_accountability,FJI,2003,59.6422183,52.8976569,66.3867797
wgi.voice_accountability,FJI,2004,59.5142139,52.7696525,66.2587752
wgi.voice_accountability,FJI,2005,61.0681233,54.323562,67.8126847
wgi.voice_accountability,FJI,2006,52.9023966,47.0777521,58.7270412
